CRUISE_ID.x,OPERATION_ID.x,ORGANISM_ID,SPECIES,SPECIES_GROUP_ID.x,cruise_op,length,maturity,sex,OPERATION_ID.y,OPERATION_STATUS,CRUISE_ID.y,SITE_NAME,START_TIME,START_LAT,START_LON,END_TIME,END_LAT,END_LON,END_LONdec,START_LONdec,START_LATdec,END_LATdec,date,TOW_WT,CRUISE_ID,OPERATION_ID,SPECIES_GROUP_ID.y,SPECIES_GROUP_NAME,year_file,spawning,start_time,month
201684,14,2,042,Gadus morhua (Atlantic cod),7,999,201684_14,288,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,043,Gadus morhua (Atlantic cod),7,999,201684_14,428,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,044,Gadus morhua (Atlantic cod),7,999,201684_14,186,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,045,Gadus morhua (Atlantic cod),7,999,201684_14,257,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,046,Gadus morhua (Atlantic cod),7,999,201684_14,247,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,047,Gadus morhua (Atlantic cod),7,999,201684_14,153,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,049,Gadus morhua (Atlantic cod),7,999,201684_14,148,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,051,Gadus morhua (Atlantic cod),7,999,201684_14,233,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,052,Gadus morhua (Atlantic cod),7,999,201684_14,407,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,053,Gadus morhua (Atlantic cod),7,999,201684_14,449,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,054,Gadus morhua (Atlantic cod),7,999,201684_14,264,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,055,Gadus morhua (Atlantic cod),7,999,201684_14,95,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,060,Gadus morhua (Atlantic cod),7,999,201684_14,261,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,061,Gadus morhua (Atlantic cod),7,999,201684_14,136,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,062,Gadus morhua (Atlantic cod),7,999,201684_14,144,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,064,Gadus morhua (Atlantic cod),7,999,201684_14,338,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,066,Gadus morhua (Atlantic cod),7,999,201684_14,328,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,072,Gadus morhua (Atlantic cod),7,999,201684_14,211,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,073,Gadus morhua (Atlantic cod),7,999,201684_14,201,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,083,Gadus morhua (Atlantic cod),7,999,201684_14,191,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,090,Gadus morhua (Atlantic cod),7,999,201684_14,392,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,092,Gadus morhua (Atlantic cod),7,999,201684_14,338,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,094,Gadus morhua (Atlantic cod),7,999,201684_14,384,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,096,Gadus morhua (Atlantic cod),7,999,201684_14,233,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,098,Gadus morhua (Atlantic cod),7,999,201684_14,309,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,099,Gadus morhua (Atlantic cod),7,999,201684_14,353,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,101,Gadus morhua (Atlantic cod),7,999,201684_14,238,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,102,Gadus morhua (Atlantic cod),7,999,201684_14,252,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,103,Gadus morhua (Atlantic cod),7,999,201684_14,278,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,104,Gadus morhua (Atlantic cod),7,999,201684_14,358,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,106,Gadus morhua (Atlantic cod),7,999,201684_14,313,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,108,Gadus morhua (Atlantic cod),7,999,201684_14,261,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,113,Gadus morhua (Atlantic cod),7,999,201684_14,273,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,115,Gadus morhua (Atlantic cod),7,999,201684_14,278,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,117,Gadus morhua (Atlantic cod),7,999,201684_14,211,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,123,Gadus morhua (Atlantic cod),7,999,201684_14,247,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,125,Gadus morhua (Atlantic cod),7,999,201684_14,247,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,133,Gadus morhua (Atlantic cod),7,999,201684_14,328,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,134,Gadus morhua (Atlantic cod),7,999,201684_14,288,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,137,Gadus morhua (Atlantic cod),7,999,201684_14,421,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,140,Gadus morhua (Atlantic cod),7,999,201684_14,215,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,145,Gadus morhua (Atlantic cod),7,999,201684_14,304,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,148,Gadus morhua (Atlantic cod),7,999,201684_14,273,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,152,Gadus morhua (Atlantic cod),7,999,201684_14,368,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,162,Gadus morhua (Atlantic cod),7,999,201684_14,402,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,163,Gadus morhua (Atlantic cod),7,999,201684_14,343,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,164,Gadus morhua (Atlantic cod),7,999,201684_14,181,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,165,Gadus morhua (Atlantic cod),7,999,201684_14,300,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,173,Gadus morhua (Atlantic cod),7,999,201684_14,421,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,175,Gadus morhua (Atlantic cod),7,999,201684_14,224,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,180,Gadus morhua (Atlantic cod),7,999,201684_14,449,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,184,Gadus morhua (Atlantic cod),7,999,201684_14,296,Resting,M,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,185,Gadus morhua (Atlantic cod),7,999,201684_14,201,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,203,Gadus morhua (Atlantic cod),7,999,201684_14,229,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,14,2,208,Gadus morhua (Atlantic cod),7,999,201684_14,153,Resting,F,14,Representative,201684,11-50 OCT,10/7/16 18:58,4223.535N,07009.628W,10/7/16 19:23,4223.123N,07011.150W,-70.18583333,-70.16046667,42.39225,42.38538333,10/7/16,762.65,201684,14,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-07 18:58:00,10
201684,22,4,694,Gadus morhua (Atlantic cod),7,999,201684_22,252,Resting,M,22,Representative,201684,5-21 OCT,10/12/16 15:30,4236.258N,07016.295W,10/12/16 15:52,4237.234N,07016.679W,-70.27798333,-70.27158333,42.6043,42.62056667,10/12/16,7.9,201684,22,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-12 15:30:00,10
201684,23,4,996,Gadus morhua (Atlantic cod),7,999,201684_23,186,Resting,F,23,Representative,201684,5-20 OCT,10/12/16 17:02,4237.724N,07022.844W,10/12/16 17:32,4238.876N,07023.810W,-70.39683333,-70.38073333,42.62873333,42.64793333,10/12/16,39.46,201684,23,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-12 17:02:00,10
201684,23,4,999,Gadus morhua (Atlantic cod),7,999,201684_23,215,Resting,F,23,Representative,201684,5-20 OCT,10/12/16 17:02,4237.724N,07022.844W,10/12/16 17:32,4238.876N,07023.810W,-70.39683333,-70.38073333,42.62873333,42.64793333,10/12/16,39.46,201684,23,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-12 17:02:00,10
201684,23,5,001,Gadus morhua (Atlantic cod),7,999,201684_23,176,Resting,F,23,Representative,201684,5-20 OCT,10/12/16 17:02,4237.724N,07022.844W,10/12/16 17:32,4238.876N,07023.810W,-70.39683333,-70.38073333,42.62873333,42.64793333,10/12/16,39.46,201684,23,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-12 17:02:00,10
201684,23,5,003,Gadus morhua (Atlantic cod),7,999,201684_23,419,Resting,F,23,Representative,201684,5-20 OCT,10/12/16 17:02,4237.724N,07022.844W,10/12/16 17:32,4238.876N,07023.810W,-70.39683333,-70.38073333,42.62873333,42.64793333,10/12/16,39.46,201684,23,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-12 17:02:00,10
201684,23,5,005,Gadus morhua (Atlantic cod),7,999,201684_23,136,Resting,F,23,Representative,201684,5-20 OCT,10/12/16 17:02,4237.724N,07022.844W,10/12/16 17:32,4238.876N,07023.810W,-70.39683333,-70.38073333,42.62873333,42.64793333,10/12/16,39.46,201684,23,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-12 17:02:00,10
201684,23,5,010,Gadus morhua (Atlantic cod),7,999,201684_23,389,Resting,F,23,Representative,201684,5-20 OCT,10/12/16 17:02,4237.724N,07022.844W,10/12/16 17:32,4238.876N,07023.810W,-70.39683333,-70.38073333,42.62873333,42.64793333,10/12/16,39.46,201684,23,7,999,Gadus morhua (Atlantic cod),1/2,FALSE,2016-10-12 17:02:00,10
