"CRUISE_ID","OPERATION_ID","ORGANISM_ID","maturity","sex","spawning","month","date"
201682,21,"4,983","Resting","F",FALSE,"06","6/16/16"
201682,21,"4,990","Resting","F",FALSE,"06","6/16/16"
201682,21,"5,024","Resting","F",FALSE,"06","6/16/16"
201682,21,"5,030","Resting","F",FALSE,"06","6/16/16"
201682,21,"5,045","Resting","F",FALSE,"06","6/16/16"
201682,21,"5,076","Resting","F",FALSE,"06","6/16/16"
201682,21,"5,091","Resting","M",FALSE,"06","6/16/16"
201682,23,"5,494","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,495","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,496","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,497","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,499","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,500","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,501","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,503","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,504","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,505","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,506","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,507","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,509","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,510","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,511","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,512","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,513","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,514","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,515","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,516","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,517","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,518","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,520","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,521","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,523","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,524","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,525","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,526","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,527","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,528","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,531","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,532","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,533","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,534","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,536","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,541","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,543","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,544","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,545","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,546","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,548","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,549","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,550","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,552","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,556","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,557","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,561","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,567","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,568","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,569","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,571","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,573","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,574","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,575","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,576","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,579","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,582","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,583","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,585","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,586","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,589","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,590","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,592","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,593","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,598","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,599","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,600","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,604","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,605","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,611","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,615","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,616","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,617","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,621","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,624","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,626","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,628","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,636","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,650","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,655","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,656","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,657","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,658","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,684","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,689","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,697","Resting","M",FALSE,"06","6/17/16"
201682,23,"5,704","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,712","Resting","F",FALSE,"06","6/17/16"
201682,23,"5,726","Resting","M",FALSE,"06","6/17/16"
201682,26,"6,929","Resting","M",FALSE,"06","6/17/16"
201682,26,"6,931","Resting","M",FALSE,"06","6/17/16"
201682,26,"6,932","Resting","M",FALSE,"06","6/17/16"
201682,26,"6,933","Resting","F",FALSE,"06","6/17/16"
201682,26,"6,936","Resting","F",FALSE,"06","6/17/16"
201682,26,"6,938","Resting","F",FALSE,"06","6/17/16"
201682,26,"6,939","Resting","F",FALSE,"06","6/17/16"
201682,26,"6,941","Resting","F",FALSE,"06","6/17/16"
201682,26,"6,944","Resting","M",FALSE,"06","6/17/16"
201682,26,"6,945","Resting","M",FALSE,"06","6/17/16"
201682,26,"6,946","Resting","F",FALSE,"06","6/17/16"
201682,26,"6,947","Resting","M",FALSE,"06","6/17/16"
201682,26,"6,948","Resting","M",FALSE,"06","6/17/16"
201682,26,"6,949","Resting","F",FALSE,"06","6/17/16"
201682,27,"8,195","Resting","M",FALSE,"06","6/17/16"
201682,27,"8,196","Resting","F",FALSE,"06","6/17/16"
201682,40,"10,797","Resting","M",FALSE,"06","6/22/16"
201682,44,"12,523","Resting","F",FALSE,"06","6/22/16"
201682,47,"13,872","Resting","F",FALSE,"06","6/23/16"
201682,47,"13,873","Resting","M",FALSE,"06","6/23/16"
201682,47,"13,874","Resting","M",FALSE,"06","6/23/16"
201682,50,"14,338","Resting","M",FALSE,"06","6/23/16"
201682,50,"14,339","Resting","M",FALSE,"06","6/23/16"
201682,54,"14,937","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,942","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,944","Resting","F",FALSE,"06","6/27/16"
201682,54,"14,951","Resting","F",FALSE,"06","6/27/16"
201682,54,"14,955","Resting","F",FALSE,"06","6/27/16"
201682,54,"14,958","Resting","F",FALSE,"06","6/27/16"
201682,54,"14,959","Resting","F",FALSE,"06","6/27/16"
201682,54,"14,960","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,961","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,963","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,966","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,972","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,973","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,974","Resting","F",FALSE,"06","6/27/16"
201682,54,"14,977","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,978","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,984","Resting","F",FALSE,"06","6/27/16"
201682,54,"14,985","Resting","F",FALSE,"06","6/27/16"
201682,54,"14,986","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,988","Resting","M",FALSE,"06","6/27/16"
201682,54,"14,990","Resting","F",FALSE,"06","6/27/16"
201682,54,"14,991","Resting","F",FALSE,"06","6/27/16"
201682,54,"15,002","Resting","M",FALSE,"06","6/27/16"
201682,54,"15,006","Resting","F",FALSE,"06","6/27/16"
201682,54,"15,011","Resting","M",FALSE,"06","6/27/16"
201682,54,"15,012","Resting","M",FALSE,"06","6/27/16"
201682,54,"15,014","Resting","M",FALSE,"06","6/27/16"
201682,54,"15,015","Resting","F",FALSE,"06","6/27/16"
201682,54,"15,018","Resting","M",FALSE,"06","6/27/16"
201682,54,"15,020","Resting","M",FALSE,"06","6/27/16"
201682,54,"15,025","Resting","M",FALSE,"06","6/27/16"
201682,54,"15,026","Resting","F",FALSE,"06","6/27/16"
201682,54,"15,027","Resting","M",FALSE,"06","6/27/16"
201682,55,"15,393","Resting","M",FALSE,"06","6/27/16"
201682,59,"16,996","Resting","M",FALSE,"06","6/27/16"
201682,59,"16,997","Resting","M",FALSE,"06","6/27/16"
201682,59,"16,998","Resting","M",FALSE,"06","6/27/16"
201682,61,"17,999","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,794","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,802","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,803","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,804","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,805","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,806","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,807","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,810","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,811","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,812","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,813","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,814","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,815","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,816","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,817","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,818","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,820","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,822","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,824","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,825","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,826","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,827","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,828","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,829","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,830","Resting","M",FALSE,"06","6/28/16"
201682,63,"18,831","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,836","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,838","Resting","F",FALSE,"06","6/28/16"
201682,63,"18,839","Resting","M",FALSE,"06","6/28/16"
201682,64,"19,311","Resting","M",FALSE,"06","6/28/16"
201683,14,"2,338","Resting","M",FALSE,"07","7/5/16"
201683,14,"2,339","Resting","M",FALSE,"07","7/5/16"
201683,14,"2,340","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,557","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,558","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,559","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,560","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,562","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,563","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,565","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,566","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,567","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,568","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,569","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,570","Resting","F",FALSE,"07","7/5/16"
201683,15,"2,571","Resting","F",FALSE,"07","7/5/16"
201683,16,"3,043","Resting","F",FALSE,"07","7/5/16"
201683,18,"3,789","Resting","M",FALSE,"07","7/5/16"
201683,18,"3,790","Resting","F",FALSE,"07","7/5/16"
201683,19,"4,308","Resting","M",FALSE,"07","7/5/16"
201683,19,"4,309","Resting","M",FALSE,"07","7/5/16"
201683,19,"4,313","Resting","F",FALSE,"07","7/5/16"
201683,20,"4,632","Resting","M",FALSE,"07","7/6/16"
201683,20,"4,633","Resting","M",FALSE,"07","7/6/16"
201683,20,"4,634","Resting","F",FALSE,"07","7/6/16"
201683,21,"5,130","Resting","M",FALSE,"07","7/6/16"
201683,21,"5,131","Resting","F",FALSE,"07","7/6/16"
201683,22,"5,528","Resting","F",FALSE,"07","7/6/16"
201683,24,"6,287","Resting","F",FALSE,"07","7/6/16"
201683,25,"6,694","Resting","F",FALSE,"07","7/6/16"
201683,25,"6,695","Resting","F",FALSE,"07","7/6/16"
201683,29,"7,237","Resting","F",FALSE,"07","7/11/16"
201683,34,"7,890","Resting","M",FALSE,"07","7/12/16"
201683,34,"7,891","Resting","M",FALSE,"07","7/12/16"
201683,35,"8,098","Resting","F",FALSE,"07","7/12/16"
201683,35,"8,099","Resting","F",FALSE,"07","7/12/16"
201683,49,"10,856","Resting","F",FALSE,"07","7/14/16"
201683,51,"11,268","Resting","F",FALSE,"07","7/14/16"
201683,51,"11,270","Resting","M",FALSE,"07","7/14/16"
201683,51,"11,271","Resting","M",FALSE,"07","7/14/16"
201683,51,"11,272","Resting","M",FALSE,"07","7/14/16"
201683,51,"11,273","Resting","M",FALSE,"07","7/14/16"
