"CRUISE_ID","OPERATION_ID","ORGANISM_ID","maturity","sex","spawning","month","date"
201684,100,"20,962","Ripe","F",TRUE,"11","11/28/16"
201684,100,"20,968","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,969","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,970","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,971","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,972","Ripe","F",TRUE,"11","11/28/16"
201684,100,"20,973","Ripe","F",TRUE,"11","11/28/16"
201684,100,"20,975","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,976","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,977","Ripe & Running","F",TRUE,"11","11/28/16"
201684,100,"20,979","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,981","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,984","Ripe & Running","F",TRUE,"11","11/28/16"
201684,100,"20,987","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,988","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,989","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,994","Ripe","F",TRUE,"11","11/28/16"
201684,100,"20,996","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"20,997","Ripe","M",TRUE,"11","11/28/16"
201684,100,"20,999","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,000","Ripe & Running","F",TRUE,"11","11/28/16"
201684,100,"21,001","Ripe","M",TRUE,"11","11/28/16"
201684,100,"21,002","Ripe","F",TRUE,"11","11/28/16"
201684,100,"21,007","Ripe & Running","F",TRUE,"11","11/28/16"
201684,100,"21,008","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,010","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,011","Ripe","M",TRUE,"11","11/28/16"
201684,100,"21,012","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,013","Ripe","M",TRUE,"11","11/28/16"
201684,100,"21,016","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,017","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,018","Ripe & Running","F",TRUE,"11","11/28/16"
201684,100,"21,020","Ripe","M",TRUE,"11","11/28/16"
201684,100,"21,024","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,025","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,026","Ripe","M",TRUE,"11","11/28/16"
201684,100,"21,027","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,029","Ripe & Running","M",TRUE,"11","11/28/16"
201684,100,"21,030","Ripe & Running","M",TRUE,"11","11/28/16"
201684,102,"21,623","Ripe & Running","F",TRUE,"11","11/28/16"
201684,106,"22,506","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,507","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,508","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,510","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,511","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,512","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,513","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,514","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,516","Ripe","F",TRUE,"12","12/7/16"
201684,106,"22,517","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,518","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,519","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,520","Ripe","F",TRUE,"12","12/7/16"
201684,106,"22,521","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,522","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,523","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,525","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,526","Ripe","M",TRUE,"12","12/7/16"
201684,106,"22,528","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,529","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,530","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,531","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,532","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,534","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,535","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,541","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,542","Ripe","F",TRUE,"12","12/7/16"
201684,106,"22,543","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,545","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,548","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,559","Ripe","F",TRUE,"12","12/7/16"
201684,106,"22,561","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,562","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,563","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,567","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,568","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,582","Ripe & Running","M",TRUE,"12","12/7/16"
201684,106,"22,595","Ripe & Running","M",TRUE,"12","12/7/16"
201684,107,"23,072","Ripe","M",TRUE,"12","12/7/16"
201684,107,"23,073","Ripe & Running","M",TRUE,"12","12/7/16"
201684,107,"23,074","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,075","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,076","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,077","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,081","Ripe & Running","F",TRUE,"12","12/7/16"
201684,107,"23,082","Ripe & Running","F",TRUE,"12","12/7/16"
201684,107,"23,083","Ripe & Running","F",TRUE,"12","12/7/16"
201684,107,"23,084","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,085","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,086","Ripe & Running","M",TRUE,"12","12/7/16"
201684,107,"23,089","Ripe & Running","M",TRUE,"12","12/7/16"
201684,107,"23,090","Ripe & Running","M",TRUE,"12","12/7/16"
201684,107,"23,091","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,092","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,094","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,095","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,097","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,098","Ripe & Running","M",TRUE,"12","12/7/16"
201684,107,"23,102","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,104","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,112","Ripe & Running","F",TRUE,"12","12/7/16"
201684,107,"23,114","Ripe","F",TRUE,"12","12/7/16"
201684,107,"23,115","Ripe & Running","F",TRUE,"12","12/7/16"
201684,107,"23,117","Ripe","F",TRUE,"12","12/7/16"
201684,108,"23,623","Ripe","F",TRUE,"12","12/7/16"
201684,109,"23,781","Ripe","F",TRUE,"12","12/7/16"
201684,109,"23,782","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,784","Ripe","M",TRUE,"12","12/7/16"
201684,109,"23,785","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,787","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,789","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,791","Ripe","M",TRUE,"12","12/7/16"
201684,109,"23,793","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,794","Ripe","F",TRUE,"12","12/7/16"
201684,109,"23,795","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,796","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,797","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,798","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,799","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,800","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,802","Ripe","F",TRUE,"12","12/7/16"
201684,109,"23,803","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,805","Ripe","F",TRUE,"12","12/7/16"
201684,109,"23,807","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,814","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,815","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,817","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,818","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,819","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,820","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,821","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,824","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,826","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,827","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,828","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,829","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,830","Ripe","F",TRUE,"12","12/7/16"
201684,109,"23,832","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,833","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,834","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,836","Ripe","F",TRUE,"12","12/7/16"
201684,109,"23,837","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,838","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,839","Ripe","M",TRUE,"12","12/7/16"
201684,109,"23,840","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,841","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,843","Ripe","F",TRUE,"12","12/7/16"
201684,109,"23,844","Ripe","F",TRUE,"12","12/7/16"
201684,109,"23,845","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,847","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,849","Ripe & Running","F",TRUE,"12","12/7/16"
201684,109,"23,851","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,854","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,863","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,866","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,873","Ripe & Running","F",TRUE,"12","12/7/16"
201684,109,"23,874","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,876","Ripe & Running","M",TRUE,"12","12/7/16"
201684,109,"23,878","Ripe & Running","M",TRUE,"12","12/7/16"
201684,122,"25,430","Ripe","F",TRUE,"12","12/20/16"
201684,122,"25,445","Ripe","F",TRUE,"12","12/20/16"
201684,122,"25,450","Ripe","M",TRUE,"12","12/20/16"
201684,122,"25,460","Ripe","M",TRUE,"12","12/20/16"
201684,122,"25,485","Ripe & Running","M",TRUE,"12","12/20/16"
201684,122,"25,489","Ripe & Running","M",TRUE,"12","12/20/16"
201684,122,"25,495","Ripe & Running","NE",TRUE,"12","12/20/16"
201684,122,"25,517","Ripe & Running","M",TRUE,"12","12/20/16"
201684,123,"26,052","Ripe","F",TRUE,"12","12/20/16"
201684,131,"26,911","Ripe","F",TRUE,"12","12/21/16"
201684,141,"29,562","Ripe & Running","M",TRUE,"12","12/28/16"
201684,146,"30,905","Ripe","M",TRUE,"01","1/2/17"
201684,146,"30,907","Ripe & Running","F",TRUE,"01","1/2/17"
201684,147,"31,088","Ripe & Running","M",TRUE,"01","1/2/17"
201684,147,"31,089","Ripe & Running","M",TRUE,"01","1/2/17"
201684,147,"31,090","Ripe & Running","M",TRUE,"01","1/2/17"
201684,147,"31,092","Ripe & Running","M",TRUE,"01","1/2/17"
201684,147,"31,094","Ripe & Running","M",TRUE,"01","1/2/17"
201684,147,"31,098","Ripe & Running","M",TRUE,"01","1/2/17"
201684,148,"31,421","Ripe & Running","M",TRUE,"01","1/2/17"
201684,157,"32,242","Ripe & Running","M",TRUE,"01","1/6/17"
201684,173,"33,732","Ripe & Running","M",TRUE,"01","1/15/17"
201684,175,"34,055","Ripe","F",TRUE,"01","1/15/17"
201684,180,"34,732","Ripe & Running","M",TRUE,"01","1/19/17"
201684,181,"35,014","Ripe & Running","M",TRUE,"01","1/19/17"
201684,189,"36,461","Ripe & Running","M",TRUE,"01","1/29/17"
201684,189,"36,465","Ripe","F",TRUE,"01","1/29/17"
201684,189,"36,470","Ripe","M",TRUE,"01","1/29/17"
201684,189,"36,476","Ripe & Running","M",TRUE,"01","1/29/17"
201684,189,"36,479","Ripe","F",TRUE,"01","1/29/17"
201684,191,"37,377","Ripe & Running","F",TRUE,"01","1/29/17"
201684,191,"37,378","Ripe & Running","M",TRUE,"01","1/29/17"
201780,21,"2,486","Ripe & Running","F",TRUE,"04","4/12/17"
201780,25,"3,296","Ripe","M",TRUE,"04","4/12/17"
201780,25,"3,302","Ripe & Running","F",TRUE,"04","4/12/17"
201780,25,"3,307","Ripe & Running","M",TRUE,"04","4/12/17"
201780,25,"3,319","Ripe","F",TRUE,"04","4/12/17"
201780,26,"3,868","Ripe","F",TRUE,"04","4/12/17"
201780,26,"3,871","Ripe & Running","F",TRUE,"04","4/12/17"
201780,78,"15,428","Ripe","M",TRUE,"05","5/4/17"
201780,84,"16,352","Ripe","M",TRUE,"05","5/9/17"
201780,103,"20,178","Ripe","F",TRUE,"05","5/16/17"
201780,103,"20,180","Ripe","F",TRUE,"05","5/16/17"
201780,105,"20,842","Ripe & Running","M",TRUE,"05","5/16/17"
201780,105,"20,843","Ripe","F",TRUE,"05","5/16/17"
201780,105,"20,844","Ripe","F",TRUE,"05","5/16/17"
201780,105,"20,845","Ripe & Running","M",TRUE,"05","5/16/17"
201780,105,"20,846","Ripe","F",TRUE,"05","5/16/17"
201780,105,"20,847","Ripe & Running","M",TRUE,"05","5/16/17"
201780,105,"20,848","Ripe & Running","M",TRUE,"05","5/16/17"
201780,105,"20,849","Ripe & Running","M",TRUE,"05","5/16/17"
201780,105,"20,850","Ripe & Running","M",TRUE,"05","5/16/17"
201780,106,"21,109","Ripe & Running","M",TRUE,"05","5/16/17"
201780,106,"21,114","Ripe & Running","M",TRUE,"05","5/16/17"
201780,106,"21,115","Ripe","F",TRUE,"05","5/16/17"
201780,106,"21,116","Ripe","M",TRUE,"05","5/16/17"
201780,106,"21,119","Ripe","M",TRUE,"05","5/16/17"
201780,106,"21,120","Ripe","M",TRUE,"05","5/16/17"
201780,106,"21,121","Ripe","F",TRUE,"05","5/16/17"
201780,106,"21,122","Ripe & Running","M",TRUE,"05","5/16/17"
201780,141,"28,626","Ripe","M",TRUE,"06","6/13/17"
201780,154,"31,630","Ripe","M",TRUE,"06","6/24/17"
201780,154,"31,634","Ripe","F",TRUE,"06","6/24/17"
201780,157,"32,701","Ripe","M",TRUE,"06","6/25/17"
201780,157,"32,702","Ripe & Running","M",TRUE,"06","6/25/17"
201780,157,"32,704","Ripe & Running","M",TRUE,"06","6/25/17"
201780,157,"32,707","Ripe & Running","M",TRUE,"06","6/25/17"
201780,157,"32,710","Ripe & Running","F",TRUE,"06","6/25/17"
201780,158,"33,218","Ripe & Running","M",TRUE,"06","6/25/17"
201780,158,"33,235","Ripe & Running","M",TRUE,"06","6/25/17"
201780,158,"33,238","Ripe & Running","M",TRUE,"06","6/25/17"
201780,158,"33,241","Ripe & Running","M",TRUE,"06","6/25/17"
201780,158,"33,243","Ripe & Running","M",TRUE,"06","6/25/17"
201781,65,"11,765","Ripe & Running","M",TRUE,"11","11/12/17"
201781,66,"11,889","Ripe & Running","M",TRUE,"11","11/12/17"
201781,78,"13,506","Ripe & Running","M",TRUE,"12","12/3/17"
201781,78,"13,507","Ripe & Running","M",TRUE,"12","12/3/17"
201781,78,"13,508","Ripe & Running","M",TRUE,"12","12/3/17"
201781,78,"13,509","Ripe & Running","M",TRUE,"12","12/3/17"
201781,78,"13,510","Ripe & Running","F",TRUE,"12","12/3/17"
201781,78,"13,511","Ripe & Running","M",TRUE,"12","12/3/17"
201781,86,"15,292","Ripe","F",TRUE,"12","12/7/17"
201781,86,"15,293","Ripe & Running","M",TRUE,"12","12/7/17"
201781,86,"15,306","Ripe & Running","M",TRUE,"12","12/7/17"
201781,87,"15,514","Ripe","F",TRUE,"12","12/7/17"
201781,97,"16,993","Ripe","M",TRUE,"12","12/9/17"
201781,98,"17,454","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,455","Ripe","F",TRUE,"12","12/9/17"
201781,98,"17,456","Ripe","F",TRUE,"12","12/9/17"
201781,98,"17,457","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,460","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,462","Ripe","F",TRUE,"12","12/9/17"
201781,98,"17,463","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,464","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,465","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,467","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,468","Ripe","F",TRUE,"12","12/9/17"
201781,98,"17,470","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,473","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,474","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,477","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,479","Ripe & Running","M",TRUE,"12","12/9/17"
201781,98,"17,482","Ripe & Running","M",TRUE,"12","12/9/17"
201781,102,"18,314","Ripe","F",TRUE,"12","12/15/17"
201781,102,"18,316","Ripe & Running","M",TRUE,"12","12/15/17"
201781,102,"18,317","Ripe & Running","M",TRUE,"12","12/15/17"
201781,103,"18,551","Ripe & Running","M",TRUE,"12","12/15/17"
201781,109,"19,777","Ripe","M",TRUE,"12","12/17/17"
201781,123,"23,280","Ripe","F",TRUE,"01","1/10/18"
201781,123,"23,281","Ripe & Running","M",TRUE,"01","1/10/18"
201781,123,"23,284","Ripe & Running","M",TRUE,"01","1/10/18"
201781,123,"23,285","Ripe & Running","M",TRUE,"01","1/10/18"
201781,123,"23,286","Ripe","F",TRUE,"01","1/10/18"
201781,123,"23,287","Ripe","M",TRUE,"01","1/10/18"
201781,123,"23,288","Ripe & Running","M",TRUE,"01","1/10/18"
201781,123,"23,290","Ripe & Running","M",TRUE,"01","1/10/18"
201781,123,"23,291","Ripe","F",TRUE,"01","1/10/18"
201880,38,"4,084","Ripe","F",TRUE,"04","4/18/18"
201880,38,"4,087","Ripe & Running","M",TRUE,"04","4/18/18"
201880,41,"4,784","Ripe","F",TRUE,"04","4/18/18"
201880,42,"4,985","Ripe & Running","M",TRUE,"04","4/18/18"
201880,52,"7,043","Ripe","M",TRUE,"04","4/23/18"
201880,59,"8,537","Ripe & Running","M",TRUE,"04","4/24/18"
201880,63,"9,227","Ripe","M",TRUE,"04","5/1/18"
201880,112,"19,428","Ripe & Running","F",TRUE,"05","5/22/18"
201880,112,"19,430","Ripe","M",TRUE,"05","5/22/18"
201880,112,"19,431","Ripe & Running","M",TRUE,"05","5/22/18"
201880,113,"19,757","Ripe & Running","M",TRUE,"05","5/22/18"
201880,119,"21,524","Ripe & Running","M",TRUE,"05","5/23/18"
201880,119,"21,528","Ripe","F",TRUE,"05","5/23/18"
201880,126,"22,788","Ripe & Running","M",TRUE,"06","6/11/18"
201880,135,"25,252","Ripe","F",TRUE,"06","6/13/18"
201880,179,"33,674","Ripe","M",TRUE,"07","7/9/18"
