,air_temperatures_deg_f,atmospheric_pressure_mb,grid_id,month,visibility_m,wave_height_m,wave_period_s,wind_direction_degrees,wind_gust_m/s,wind_speed_m/s
102,62.12743397407291,1014.300162140394,34.0,7,2367.9352895235106,1.1173311466169251,7.3491898711251515,194.85850895216947,5.46958613057546,4.6169927362239696
103,66.16151826775771,1015.3185861050144,34.0,8,2627.790179911621,1.0037478891103035,7.146936714537234,194.93834159957686,5.659338070986102,4.753810284653278
104,63.44909010498663,1018.2641722184336,34.0,9,2669.898689761194,1.2748151159718715,7.373446632161583,181.22146538363953,6.819854350064499,5.670944838013215
105,56.37407770156156,1015.815902147777,34.0,10,2718.919653776992,1.8970024549315545,7.523268000255557,196.6693443812036,9.021080072277185,7.395588778751946
106,48.19902061134097,1015.5684168248323,34.0,11,2797.8225775444284,2.0837824236909976,7.445291804738294,210.74303213197175,9.87883852546077,7.972659646097002
107,41.90657159680837,1016.2087375909667,34.0,12,2759.292845821701,2.231869544723541,7.554937857802433,215.3996556723883,10.53604592160429,8.435091539832452
108,36.92232857481494,1013.5564893806599,35.0,1,2653.3856440552927,2.7892722036951563,8.203492443909427,212.22210351907586,11.662904916666179,9.321214857141623
109,36.38834570586524,1013.786255517793,35.0,2,2697.462529495568,2.754243720206763,8.294771335812797,210.21407502003794,11.102893231373967,8.863607310321912
110,35.74579912511918,1013.7208593347938,35.0,3,2757.9766042699302,2.4171518514815276,7.747550277825544,216.5358834424482,10.658265555484697,8.644269945407409
111,40.19445031569268,1014.7790157216871,35.0,4,2700.8338846041843,1.9216019580492336,7.884338803081452,198.72866249918886,8.236364827947913,6.790310656470272
112,46.99298487126453,1015.6481143090111,35.0,5,2528.408985002729,1.3485798623888827,7.41799909998408,185.5448059835734,6.4377115163728345,5.412635386449804
113,54.468726332124675,1013.7289252447334,35.0,6,2591.3226998360196,1.1942853753737537,7.268281734688636,200.16506236396538,6.012887671057689,5.081638620521278
114,62.12743455328927,1014.3001616177868,35.0,7,2367.935515357758,1.1173309445101656,7.349189378057527,194.8585114297865,5.4695863814091,4.616992967933185
115,66.1615177882996,1015.3185859650447,35.0,8,2627.7904190097443,1.0037477133905666,7.146936555575264,194.93834284978195,5.659337711442681,4.7538100101686585
116,63.449088074686514,1018.2641719482949,35.0,9,2669.898609912839,1.2748150019562594,7.373446764705064,181.2214677704658,6.819853915201662,5.670944492990476
117,56.37407572903588,1015.8159031313536,35.0,10,2718.9196056714027,1.8970020887308945,7.523267195108657,196.669342388766,9.021080076473009,7.395588835421846
118,48.19901810838537,1015.5684174807351,35.0,11,2797.822587570094,2.08378201634686,7.445290957139709,210.74303585137656,9.878838686448434,7.972659767547353
119,41.90656834998625,1016.2087370530924,35.0,12,2759.292905007363,2.231869124569627,7.554936922658516,215.3996659020967,10.536046317258464,8.435091790243899
120,36.922346769492904,1013.5564848274026,47.0,1,2653.385778162778,2.7892746716773744,8.203496577209156,212.22208263597167,11.662902121610673,9.321212849576161
121,36.38837147299836,1013.7862422618628,47.0,2,2697.461888774137,2.754247227472031,8.294776582862506,210.21406519476412,11.102892141629853,8.863606717328105
122,35.74580107229614,1013.7208651672886,47.0,3,2757.9757143123356,2.417153699305682,7.747553533075977,216.535940161966,10.658263289293169,8.644268131674869
123,40.19444706072605,1014.7790169456802,47.0,4,2700.8324967540593,1.9216032973289345,7.884341822907669,198.72863465131513,8.23636327517404,6.790309532719278
124,46.992974689070095,1015.6481100444796,47.0,5,2528.4070335580027,1.3485808600141067,7.4180015558778125,185.5448073852114,6.437710603466825,5.412634713015342
125,54.46871930250611,1013.7289265758914,47.0,6,2591.321576988687,1.1942862525085036,7.268284227700874,200.16502990969082,6.012886427003847,5.081637671962066
126,62.127431925592006,1014.3001639886689,47.0,7,2367.9344908286434,1.1173318613961654,7.349191614928786,194.85850018972513,5.469585243466696,4.616991916751445
127,66.16151996342936,1015.3185866000373,47.0,8,2627.7893343071732,1.0037485105680934,7.146937276728805,194.938337178049,5.659339342562439,4.753811255407094
128,63.44909728543115,1018.2641731738182,47.0,9,2669.8989721562307,1.2748155192042656,7.373446163402752,181.22145694228948,6.819855888018636,5.670946058235104
129,56.37408467767855,1015.8158986692187,47.0,10,2718.9198239092366,1.897003750052163,7.52327084777184,196.6693514277419,9.021080057438061,7.3955885783307975
130,48.199029463398695,1015.5684145051387,47.0,11,2797.82254208724,2.083783864321354,7.445294802390992,210.74301897776851,9.87883795610504,7.972659216570596
131,41.90658307965561,1016.2087394932361,47.0,12,2759.2926365032044,2.231871030657488,7.554941165071618,215.3996194935726,10.536044522317141,8.435090654216832
132,36.92234268533125,1013.5564858494731,48.0,1,2653.385748059654,2.7892741176890956,8.203495649406845,212.22208732360468,11.662902749017135,9.321213300214634
133,36.38836568904675,1013.7862452374233,48.0,2,2697.4620325969577,2.754246440195755,8.2947754050566,210.21406740024457,11.102892386244852,8.863606850437499
134,35.74580063521309,1013.7208638580679,48.0,3,2757.975914081229,2.4171532845243613,7.747552802369503,216.53592743012877,10.658263797985468,8.644268538803642
135,40.19444779136882,1014.7790166709304,48.0,4,2700.8328082849516,1.9216029967006518,7.884341145046899,198.72864090233085,8.236363623725387,6.790309784967806
136,46.99297697466857,1015.6481110017396,48.0,5,2528.407471599046,1.3485806360770471,7.418001004603038,185.54480707058553,6.437710808386954,5.41263486418126
137,54.468720880445474,1013.7289262770862,48.0,6,2591.321829034369,1.1942860556179562,7.268283668094103,200.16503719470592,6.0128867062567695,5.081637884885272
138,62.12743251543154,1014.3001634564769,48.0,7,2367.9347208048225,1.1173316555826498,7.349191112818014,194.85850271278312,5.469585498900772,4.616992152710343
139,66.16151947517771,1015.3185864575006,48.0,8,2627.789577790496,1.0037483316255538,7.146937114851379,194.93833845118363,5.659338976424782,4.753810975888267
140,63.44909521789415,1018.264172898725,48.0,9,2669.898890843411,1.274815403097541,7.373446298377158,181.22145937289156,6.8198554451801625,5.670945706884447
141,56.37408266897561,1015.8158996708347,48.0,10,2718.9197749213627,1.8970033771351689,7.523270027858077,196.66934939876185,9.021080061710839,7.395588636040058
142,48.19902691453743,1015.5684151730713,48.0,11,2797.8225522967823,2.083783449506287,7.4452939392469535,210.74302276538947,9.878838120045314,7.972659340248418
143,41.906579773284875,1016.2087389454967,48.0,12,2759.292696774367,2.231870602797706,7.554940212776617,215.39962991089985,10.536044925227847,8.435090909220971
144,36.92233860946698,1013.5564868694668,49.0,1,2653.3857180176874,2.7892735648262996,8.20349472348946,212.22209200171434,11.662903375148955,9.321213749937586
145,36.388359916845815,1013.7862482069384,49.0,2,2697.4621761275876,2.7542456545189107,8.29477422964352,210.21406960124438,11.102892630362891,8.863606983276469
146,35.74580019901801,1013.7208625515067,49.0,3,2757.976113444272,2.4171528705857113,7.747552073147533,216.5359147241575,10.658264305644304,8.644268945105289
147,40.19444852052721,1014.7790163967387,49.0,4,2700.8331191829375,1.9216026966831254,7.88434046856327,198.72864714064704,8.236363971568617,6.790310036703864
148,46.99297925562362,1015.6481119570548,49.0,5,2528.407908750164,1.3485804125949383,7.418000454448233,185.5448067565989,6.437711012890764,5.41263501504007
149,54.4687224551791,1013.7289259788881,49.0,6,2591.3220805679944,1.1942858591274115,7.268283109624229,200.16504446492078,6.012886984942362,5.081638097375903
150,62.127433104072765,1014.3001629253658,49.0,7,2367.934950313782,1.1173314501872649,7.349190611727329,194.85850523071528,5.469585753815906,4.616992388189866
151,66.16151898791799,1015.3185863152534,49.0,8,2627.7898207791577,1.0037481530465537,7.1469369533028235,194.93833972173175,5.65933861103097,4.753810696937309
152,63.44909315455755,1018.2641726241905,49.0,9,2669.8988096957864,1.274815287226698,7.3734464330773495,181.22146179855568,6.819855003241359,5.670945356247591
153,56.37408066435355,1015.8159006704158,49.0,10,2718.9197260330125,1.897003004975793,7.52326920961005,196.6693473739039,9.021080065974937,7.395588693632076
154,48.19902437085443,1015.5684158396468,49.0,11,2797.8225624855822,2.0837830355339584,7.445293077856478,210.74302654531547,9.878838283652527,7.972659463674976
155,41.90657647363137,1016.2087383988701,49.0,12,2759.2927569230824,2.2318701758071646,7.554939262416298,215.39964030706324,10.536045327319997,8.435091163707042
156,36.92233454189763,1013.5564878873846,50.0,1,2653.38568803686,2.7892730130886494,8.203493799456433,212.22209667030342,11.662904000006519,9.321214198745297
157,36.38835415639205,1013.7862511704102,50.0,2,2697.4623193661137,2.7542448704410174,8.294773056622558,210.21407179776486,11.102892873984118,8.863607115845094
158,35.745799763710636,1013.7208612476047,50.0,3,2757.9763124015853,2.4171524574894785,7.747551345409622,216.5359020440444,10.65826481226999,8.64426935058006
159,40.19444924820168,1014.779016123105,50.0,4,2700.8334294482065,1.9216023972761727,7.8843397934563715,198.7286533662674,8.236364318703941,6.790310287927608
160,46.99298153193662,1015.6481129104257,50.0,5,2528.408345011625,1.348580189567644,7.417999905413062,185.54480644325125,6.437711216978384,5.412635165591863
161,54.46872402670793,1013.7289256812968,50.0,6,2591.3223315897176,1.1942856630367498,7.268282552290914,200.1650517203398,6.012887263060793,5.081638309434088
162,62.127433691516025,1014.3001623953356,50.0,7,2367.935179355661,1.1173312452098856,7.349190111656427,194.8585077435231,5.469586008212255,4.616992623190158
163,66.16151850164991,1015.3185861732953,50.0,8,2627.7900632733063,1.0037479748309848,7.1469367920830384,194.93834098969413,5.659338246380781,4.7538104185540515
164,63.4490910954201,1018.2641723502146,50.0,9,2669.898728713308,1.2748151715916676,7.373446567503408,181.22146421928323,6.819854562201956,5.670945006324327
165,56.37407866381114,1015.8159016679627,50.0,10,2718.919677244156,1.8970026335738088,7.523268393027261,196.66934535316673,9.021080070230353,7.395588751106888
166,48.19902183234814,1015.5684165048656,50.0,11,2797.8225726536466,2.083782622404116,7.445292218219041,210.74303031754877,9.878838446926776,7.9726595868503445
167,41.90657318069307,1016.2087378533558,50.0,12,2759.292816949387,2.231869749685603,7.554938313990082,215.3996506820691,10.536045728593837,8.435091417675203
168,36.92232643163427,1013.5564899169954,52.0,1,2653.385628258555,2.789271912987523,8.203491957041342,212.2221059789306,11.662905245900305,9.321215093616017
169,36.38834267071279,1013.7862570792306,52.0,2,2697.462604967186,2.7542433070802916,8.294770717754291,210.2140761773729,11.102893359736695,8.863607380171613
170,35.74579889575804,1013.7208586477749,52.0,3,2757.976709099481,2.4171516338233197,7.747549894384311,216.53587676136408,10.658265822423077,8.64427015904991
171,40.194450699100486,1014.779015577511,52.0,4,2700.8340480813044,1.9216018002933029,7.884338447371219,198.72866577943512,8.236365010851669,6.790310788838726
172,46.99298607064175,1015.6481148113372,52.0,5,2528.409214866572,1.3485797448769876,7.41799881070037,185.5448058184722,6.437711623905517,5.412635465774742
173,54.46872716015486,1013.7289250879343,52.0,6,2591.32283209803,1.194285272054627,7.268281441032677,200.16506618680705,6.012887817596812,5.081638732253608
174,62.12743486281001,1014.3001613385165,52.0,7,2367.935636038706,1.117330836508675,7.3491891145728285,194.8585127537716,5.469586515449183,4.6169930917535895
175,66.16151753208754,1015.318585890248,52.0,8,2627.790546778622,1.0037476194897312,7.146936470629417,194.93834351786458,5.659337519310436,4.753809863490001
176,63.44908698973795,1018.2641718039383,52.0,9,2669.8985672436024,1.2748149410287768,7.373446835533439,181.2214690459343,6.819853682820348,5.67094430861777
177,56.37407467496074,1015.8159036569557,52.0,10,2718.9195799648137,1.8970018930411645,7.52326676485553,196.66934132405032,9.021080078715165,7.395588865705018
178,48.199016770859906,1015.5684178312354,52.0,11,2797.822592927593,2.0837817986709433,7.445290504201316,210.74303783894632,9.878838772476767,7.9726598324478
179,41.90656661495458,1016.2087367656638,52.0,12,2759.292936634904,2.2318689000484433,7.554936422937788,215.3996713686321,10.536046528687518,8.435091924058371
180,36.922322388935925,1013.5564909286891,53.0,1,2653.385598461044,2.789271364623455,8.203491038658285,212.22211061897377,11.6629058669372,9.321215539679509
181,36.38833694548112,1013.7862600245824,53.0,2,2697.4627473298856,2.7542425277966167,8.294769551905727,210.21407836046285,11.10289360186831,8.863607511929652
182,35.745798463112344,1013.7208573518453,53.0,3,2757.976906840276,2.4171512232529504,7.747549171096129,216.5358641587832,10.658266325951018,8.64427056204542
183,40.194451422325606,1014.7790153055504,53.0,4,2700.834356449466,1.921601502717064,7.884337776392239,198.72867196698917,8.236365355864447,6.7903110385263705
184,46.99298833303632,1015.6481157588788,53.0,5,2528.4096484605266,1.3485795232133861,7.4179982650222565,185.54480550704048,6.43771182674525,5.412635615405991
185,54.468728722074644,1013.7289247921626,53.0,6,2591.323081584889,1.1942850771629556,7.2682808871071565,200.16507339786307,6.012888094014697,5.08163894301517
