"","lon","lat","temp"
"267",-67.68,41,7.62499982956797
"268",-67.66,41,7.74499982688576
"269",-67.64,41,7.74499982688576
"270",-67.62,41,7.74499982688576
"271",-67.6,41,7.74499982688576
"272",-67.58,41,8.00999982096255
"273",-67.56,41,8.00999982096255
"274",-67.54,41,8.00999982096255
"275",-67.52,41,8.00999982096255
"276",-67.5,41,8.00999982096255
"277",-67.48,41,8.09499981906265
"278",-67.46,41,8.09499981906265
"279",-67.44,41,8.09499981906265
"280",-67.42,41,8.09499981906265
"281",-67.4,41,8.18499981705099
"282",-67.38,41,8.18499981705099
"283",-67.36,41,8.18499981705099
"284",-67.34,41,8.18499981705099
"285",-67.32,41,8.21999981626868
"286",-67.3,41,8.21999981626868
"287",-67.28,41,8.21999981626868
"288",-67.26,41,8.21999981626868
"289",-67.24,41,8.19999981671572
"290",-67.22,41,8.19999981671572
"291",-67.2,41,8.19999981671572
"292",-67.18,41,8.19999981671572
"293",-67.16,41,8.0649998197332
"294",-67.14,41,8.0649998197332
"295",-67.12,41,8.0649998197332
"296",-67.1,41,8.0649998197332
"297",-67.08,41,7.88999982364476
"298",-67.06,41,7.88999982364476
"299",-67.04,41,7.88999982364476
"300",-67.02,41,7.88999982364476
"301",-67,41,7.88999982364476
"302",-66.98,41,7.39499983470887
"303",-66.96,41,7.39499983470887
"304",-66.94,41,7.39499983470887
"305",-66.92,41,7.39499983470887
"306",-66.9,41,7.33499983604997
"307",-66.88,41,7.33499983604997
"308",-66.86,41,7.33499983604997
"309",-66.84,41,7.33499983604997
"310",-66.82,41,7.47499983292073
"311",-66.8,41,7.47499983292073
"312",-66.78,41,7.47499983292073
"313",-66.76,41,7.47499983292073
"314",-66.74,41,7.48999983258545
"315",-66.72,41,7.48999983258545
"316",-66.7,41,7.48999983258545
"317",-66.68,41,7.48999983258545
"318",-66.66,41,7.03999984264374
"319",-66.64,41,7.03999984264374
"320",-66.62,41,7.03999984264374
"321",-66.6,41,7.03999984264374
"322",-66.58,41,7.1449998402968
"323",-66.56,41,7.1449998402968
"324",-66.54,41,7.1449998402968
"325",-66.52,41,7.1449998402968
"326",-66.5,41,7.1449998402968
"327",-66.48,41,6.85499984677881
"328",-66.46,41,6.85499984677881
"329",-66.44,41,6.85499984677881
"330",-66.42,41,6.85499984677881
"331",-66.4,41,8.36499981302768
"332",-66.38,41,8.36499981302768
"333",-66.36,41,8.36499981302768
"334",-66.34,41,8.36499981302768
"335",-66.32,41,9.01999979838729
"336",-66.3,41,9.01999979838729
"337",-66.28,41,9.01999979838729
"338",-66.26,41,9.01999979838729
"339",-66.24,41,9.32999979145825
"340",-66.22,41,9.32999979145825
"341",-66.2,41,9.32999979145825
"342",-66.18,41,9.32999979145825
"343",-66.16,41,9.22999979369342
"344",-66.14,41,9.22999979369342
"345",-66.12,41,9.22999979369342
"346",-66.1,41,9.22999979369342
"347",-66.08,41,8.63999980688095
"348",-66.06,41,8.63999980688095
"349",-66.04,41,8.63999980688095
"350",-66.02,41,8.63999980688095
"351",-66,41,8.63999980688095
"352",-65.98,41,8.16499981749803
"353",-65.96,41,8.16499981749803
"354",-65.94,41,8.16499981749803
"355",-65.92,41,8.16499981749803
"356",-65.9,41,7.81999982520938
"357",-65.88,41,7.81999982520938
"358",-65.86,41,7.81999982520938
"359",-65.84,41,7.81999982520938
"360",-65.82,41,6.6599998511374
"361",-65.8,41,6.6599998511374
"362",-65.78,41,6.6599998511374
"363",-65.76,41,6.6599998511374
"364",-65.74,41,7.30499983672053
"365",-65.72,41,7.30499983672053
"366",-65.7,41,7.30499983672053
"367",-65.68,41,7.30499983672053
"368",-65.66,41,9.53499978687614
"369",-65.64,41,9.53499978687614
"370",-65.62,41,9.53499978687614
"371",-65.6,41,9.53499978687614
"372",-65.58,41,9.28999979235232
"373",-65.56,41,9.28999979235232
"374",-65.54,41,9.28999979235232
"375",-65.52,41,9.28999979235232
"376",-65.5,41,9.28999979235232
"377",-65.48,41,8.59499980788678
"378",-65.46,41,8.59499980788678
"379",-65.44,41,8.59499980788678
"380",-65.42,41,8.59499980788678
"381",-65.4,41,8.09499981906265
"382",-65.38,41,8.09499981906265
"383",-65.36,41,8.09499981906265
"384",-65.34,41,8.09499981906265
"385",-65.32,41,10.1399997733533
"386",-65.3,41,10.1399997733533
"387",-65.28,41,10.1399997733533
"388",-65.26,41,10.1399997733533
"389",-65.24,41,9.73499978240579
"390",-65.22,41,9.73499978240579
"391",-65.2,41,9.73499978240579
"392",-65.18,41,9.73499978240579
"393",-65.16,41,9.65999978408217
"394",-65.14,41,9.65999978408217
"395",-65.12,41,9.65999978408217
"396",-65.1,41,9.65999978408217
"397",-65.08,41,9.8199997805059
"398",-65.06,41,9.8199997805059
"399",-65.04,41,9.8199997805059
"400",-65.02,41,9.8199997805059
"401",-65,41,9.8199997805059
"402",-64.98,41,10.0399997755885
"403",-64.96,41,10.0399997755885
"404",-64.94,41,10.0399997755885
"405",-64.92,41,10.0399997755885
"406",-64.9,41,10.1149997739121
"407",-64.88,41,10.1149997739121
"408",-64.86,41,10.1149997739121
"409",-64.84,41,10.1149997739121
"410",-64.82,41,10.0249997759238
"411",-64.8,41,10.0249997759238
"412",-64.78,41,10.0249997759238
"413",-64.76,41,10.0249997759238
"414",-64.74,41,9.89999977871776
"415",-64.72,41,9.89999977871776
"416",-64.7,41,9.89999977871776
"417",-64.68,41,9.89999977871776
"418",-64.66,41,10.2199997715652
"419",-64.64,41,10.2199997715652
"420",-64.62,41,10.2199997715652
"421",-64.6,41,10.2199997715652
"422",-64.58,41,9.95999977737665
"423",-64.56,41,9.95999977737665
"424",-64.54,41,9.95999977737665
"425",-64.52,41,9.95999977737665
"426",-64.5,41,9.95999977737665
"427",-64.48,41,9.40999978967011
"428",-64.46,41,9.40999978967011
"429",-64.44,41,9.40999978967011
"430",-64.42,41,9.40999978967011
"431",-64.4,41,8.86499980185181
"432",-64.38,41,8.86499980185181
"433",-64.36,41,8.86499980185181
"434",-64.34,41,8.86499980185181
"435",-64.32,41,10.3349997689947
"436",-64.3,41,10.3349997689947
"437",-64.28,41,10.3349997689947
"438",-64.26,41,10.3349997689947
"439",-64.24,41,10.4399997666478
"440",-64.22,41,10.4399997666478
"441",-64.2,41,10.4399997666478
"442",-64.18,41,10.4399997666478
"443",-64.16,41,12.1999997273088
"444",-64.14,41,12.1999997273088
"445",-64.12,41,12.1999997273088
"446",-64.1,41,12.1999997273088
"447",-64.08,41,11.3799997456372
"448",-64.06,41,11.3799997456372
"449",-64.04,41,11.3799997456372
"450",-64.02,41,11.3799997456372
"451",-64,41,11.3799997456372
"452",-63.98,41,13.6699996944517
"453",-63.96,41,13.6699996944517
"454",-63.94,41,13.6699996944517
"455",-63.92,41,13.6699996944517
"456",-63.9,41,11.9199997335672
"457",-63.88,41,11.9199997335672
"458",-63.86,41,11.9199997335672
"459",-63.84,41,11.9199997335672
"460",-63.82,41,11.8249997356907
"461",-63.8,41,11.8249997356907
"462",-63.78,41,11.8249997356907
"463",-63.76,41,11.8249997356907
"464",-63.74,41,11.8899997342378
"465",-63.72,41,11.8899997342378
"466",-63.7,41,11.8899997342378
"467",-63.68,41,11.8899997342378
"468",-63.66,41,12.3249997245148
"469",-63.64,41,12.3249997245148
"470",-63.62,41,12.3249997245148
"471",-63.6,41,12.3249997245148
"472",-63.58,41,13.2299997042865
"473",-63.56,41,13.2299997042865
"474",-63.54,41,13.2299997042865
"475",-63.52,41,13.2299997042865
"476",-63.5,41,13.2299997042865
"477",-63.48,41,12.8499997127801
"478",-63.46,41,12.8499997127801
"479",-63.44,41,12.8499997127801
"480",-63.42,41,12.8499997127801
"481",-63.4,41,12.7249997155741
"482",-63.38,41,12.7249997155741
"483",-63.36,41,12.7249997155741
"484",-63.34,41,12.7249997155741
"485",-63.32,41,12.7399997152388
"486",-63.3,41,12.7399997152388
"487",-63.28,41,12.7399997152388
"488",-63.26,41,12.7399997152388
"489",-63.24,41,12.9199997112155
"490",-63.22,41,12.9199997112155
"491",-63.2,41,12.9199997112155
"492",-63.18,41,12.9199997112155
"493",-63.16,41,14.3099996801466
"494",-63.14,41,14.3099996801466
"495",-63.12,41,14.3099996801466
"496",-63.1,41,14.3099996801466
"497",-63.08,41,13.6299996953458
"498",-63.06,41,13.6299996953458
"499",-63.04,41,13.6299996953458
"500",-63.02,41,13.6299996953458
"501",-63,41,13.6299996953458
"502",-62.98,41,13.779999691993
"503",-62.96,41,13.779999691993
"504",-62.94,41,13.779999691993
"505",-62.92,41,13.779999691993
"506",-62.9,41,14.0449996860698
"507",-62.88,41,14.0449996860698
"508",-62.86,41,14.0449996860698
"509",-62.84,41,14.0449996860698
"510",-62.82,41,13.3599997013807
"511",-62.8,41,13.3599997013807
"512",-62.78,41,13.3599997013807
"513",-62.76,41,13.3599997013807
"514",-62.74,41,13.2799997031689
"515",-62.72,41,13.2799997031689
"516",-62.7,41,13.2799997031689
"517",-62.68,41,13.2799997031689
"518",-62.66,41,13.3749997010455
"519",-62.64,41,13.3749997010455
"520",-62.62,41,13.3749997010455
"521",-62.6,41,13.3749997010455
"522",-62.58,41,13.2849997030571
"523",-62.56,41,13.2849997030571
"524",-62.54,41,13.2849997030571
"525",-62.52,41,13.2849997030571
"526",-62.5,41,13.2849997030571
"527",-62.48,41,13.1399997062981
"528",-62.46,41,13.1399997062981
"529",-62.44,41,13.1399997062981
"530",-62.42,41,13.1399997062981
"531",-62.4,41,13.2449997039512
"532",-62.38,41,13.2449997039512
"533",-62.36,41,13.2449997039512
"534",-62.34,41,13.2449997039512
"535",-62.32,41,12.0249997312203
"536",-62.3,41,12.0249997312203
"537",-62.28,41,12.0249997312203
"538",-62.26,41,12.0249997312203
"539",-62.24,41,12.3949997229502
"540",-62.22,41,12.3949997229502
"541",-62.2,41,12.3949997229502
"542",-62.18,41,12.3949997229502
"543",-62.16,41,14.649999672547
"544",-62.14,41,14.649999672547
"545",-62.12,41,14.649999672547
"546",-62.1,41,14.649999672547
"547",-62.08,41,15.0949996626005
"548",-62.06,41,15.0949996626005
"549",-62.04,41,15.0949996626005
"550",-62.02,41,15.0949996626005
"551",-62,41,15.0949996626005
"552",-61.98,41,12.8799997121096
"553",-61.96,41,12.8799997121096
"554",-61.94,41,12.8799997121096
"555",-61.92,41,12.8799997121096
"556",-61.9,41,12.784999714233
"557",-61.88,41,12.784999714233
"558",-61.86,41,12.784999714233
"559",-61.84,41,12.784999714233
"560",-61.82,41,12.8999997116625
"561",-61.8,41,12.8999997116625
"562",-61.78,41,12.8999997116625
"563",-61.76,41,12.8999997116625
"564",-61.74,41,12.8749997122213
"565",-61.72,41,12.8749997122213
"566",-61.7,41,12.8749997122213
"567",-61.68,41,12.8749997122213
"568",-61.66,41,13.6449996950105
"569",-61.64,41,13.6449996950105
"570",-61.62,41,13.6449996950105
"571",-61.6,41,13.6449996950105
"572",-61.58,41,12.5799997188151
"573",-61.56,41,12.5799997188151
"574",-61.54,41,12.5799997188151
"575",-61.52,41,12.5799997188151
"576",-61.5,41,12.5799997188151
"577",-61.48,41,13.4599996991456
"578",-61.46,41,13.4599996991456
"579",-61.44,41,13.4599996991456
"580",-61.42,41,13.4599996991456
"581",-61.4,41,15.8449996458367
"582",-61.38,41,15.8449996458367
"583",-61.36,41,15.8449996458367
"584",-61.34,41,15.8449996458367
"585",-61.32,41,15.809999646619
"586",-61.3,41,15.809999646619
"587",-61.28,41,15.809999646619
"588",-61.26,41,15.809999646619
"589",-61.24,41,16.0499996412545
"590",-61.22,41,16.0499996412545
"591",-61.2,41,16.0499996412545
"592",-61.18,41,16.0499996412545
"593",-61.16,41,16.389999633655
"594",-61.14,41,16.389999633655
"595",-61.12,41,16.389999633655
"596",-61.1,41,16.389999633655
"597",-61.08,41,16.9849996203557
"598",-61.06,41,16.9849996203557
"599",-61.04,41,16.9849996203557
"600",-61.02,41,16.9849996203557
"601",-61,41,16.9849996203557
"602",-60.98,41,17.4449996100739
"603",-60.96,41,17.4449996100739
"604",-60.94,41,17.4449996100739
"605",-60.92,41,17.4449996100739
"606",-60.9,41,17.674999604933
"607",-60.88,41,17.674999604933
"608",-60.86,41,17.674999604933
"609",-60.84,41,17.674999604933
"610",-60.82,41,17.634999605827
"611",-60.8,41,17.634999605827
"612",-60.78,41,17.634999605827
"613",-60.76,41,17.634999605827
"614",-60.74,41,17.4199996106327
"615",-60.72,41,17.4199996106327
"616",-60.7,41,17.4199996106327
"617",-60.68,41,17.4199996106327
"618",-60.66,41,17.5349996080622
"619",-60.64,41,17.5349996080622
"620",-60.62,41,17.5349996080622
"621",-60.6,41,17.5349996080622
"622",-60.58,41,17.4699996095151
"623",-60.56,41,17.4699996095151
"624",-60.54,41,17.4699996095151
"625",-60.52,41,17.4699996095151
"626",-60.5,41,17.4699996095151
"627",-60.48,41,17.3499996121973
"628",-60.46,41,17.3499996121973
"629",-60.44,41,17.3499996121973
"630",-60.42,41,17.3499996121973
"631",-60.4,41,17.2449996145442
"632",-60.38,41,17.2449996145442
"633",-60.36,41,17.2449996145442
"634",-60.34,41,17.2449996145442
"635",-60.32,41,16.8299996238202
"636",-60.3,41,16.8299996238202
"637",-60.28,41,16.8299996238202
"638",-60.26,41,16.8299996238202
"639",-60.24,41,17.1749996161088
"640",-60.22,41,17.1749996161088
"641",-60.2,41,17.1749996161088
"642",-60.18,41,17.1749996161088
"643",-60.16,41,17.4349996102974
"644",-60.14,41,17.4349996102974
"645",-60.12,41,17.4349996102974
"646",-60.1,41,17.4349996102974
"647",-60.08,41,17.4049996109679
"648",-60.06,41,17.4049996109679
"649",-60.04,41,17.4049996109679
"650",-60.02,41,17.4049996109679
"651",-60,41,17.4049996109679
"652",-73,42,NA
"653",-72.98,42,NA
"654",-72.96,42,NA
"655",-72.94,42,NA
"656",-72.92,42,NA
"657",-72.9,42,NA
"658",-72.88,42,NA
"659",-72.86,42,NA
"660",-72.84,42,NA
"661",-72.82,42,NA
"662",-72.8,42,NA
"663",-72.78,42,NA
"664",-72.76,42,NA
"665",-72.74,42,NA
"666",-72.72,42,NA
"667",-72.7,42,NA
"668",-72.68,42,NA
"669",-72.66,42,NA
"670",-72.64,42,NA
"671",-72.62,42,NA
"672",-72.6,42,NA
"673",-72.58,42,NA
"674",-72.56,42,NA
"675",-72.54,42,NA
"676",-72.52,42,NA
"677",-72.5,42,NA
"678",-72.48,42,NA
"679",-72.46,42,NA
"680",-72.44,42,NA
"681",-72.42,42,NA
"682",-72.4,42,NA
"683",-72.38,42,NA
"684",-72.36,42,NA
"685",-72.34,42,NA
"686",-72.32,42,NA
"687",-72.3,42,NA
"688",-72.28,42,NA
"689",-72.26,42,NA
"690",-72.24,42,NA
"691",-72.22,42,NA
"692",-72.2,42,NA
"693",-72.18,42,NA
"694",-72.16,42,NA
"695",-72.14,42,NA
"696",-72.12,42,NA
"697",-72.1,42,NA
"698",-72.08,42,NA
"699",-72.06,42,NA
"700",-72.04,42,NA
"701",-72.02,42,NA
"702",-72,42,NA
"703",-71.98,42,NA
"704",-71.96,42,NA
"705",-71.94,42,NA
"706",-71.92,42,NA
"707",-71.9,42,NA
"708",-71.88,42,NA
"709",-71.86,42,NA
"710",-71.84,42,NA
"711",-71.82,42,NA
"712",-71.8,42,NA
"713",-71.78,42,NA
"714",-71.76,42,NA
"715",-71.74,42,NA
"716",-71.72,42,NA
"717",-71.7,42,NA
"718",-71.68,42,NA
"719",-71.66,42,NA
"720",-71.64,42,NA
"721",-71.62,42,NA
"722",-71.6,42,NA
"723",-71.58,42,NA
"724",-71.56,42,NA
"725",-71.54,42,NA
"726",-71.52,42,NA
"727",-71.5,42,NA
"728",-71.48,42,NA
"729",-71.46,42,NA
"730",-71.44,42,NA
"731",-71.42,42,NA
"732",-71.4,42,NA
"733",-71.38,42,NA
"734",-71.36,42,NA
"735",-71.34,42,NA
"736",-71.32,42,NA
"737",-71.3,42,NA
"738",-71.28,42,NA
"739",-71.26,42,NA
"740",-71.24,42,NA
"741",-71.22,42,NA
"742",-71.2,42,NA
"743",-71.18,42,NA
"744",-71.16,42,NA
"745",-71.14,42,NA
"746",-71.12,42,NA
"747",-71.1,42,NA
"748",-71.08,42,NA
"749",-71.06,42,NA
"750",-71.04,42,NA
"751",-71.02,42,NA
"752",-71,42,NA
"753",-70.98,42,NA
"754",-70.96,42,NA
"755",-70.94,42,NA
"756",-70.92,42,NA
"757",-70.9,42,NA
"758",-70.88,42,NA
"759",-70.86,42,NA
"760",-70.84,42,NA
"761",-70.82,42,NA
"762",-70.8,42,NA
"763",-70.78,42,NA
"764",-70.76,42,NA
"765",-70.74,42,1.51499996613711
"766",-70.72,42,1.51499996613711
"767",-70.7,42,1.51499996613711
"768",-70.68,42,1.51499996613711
"769",-70.66,42,4.15499990712851
"770",-70.64,42,4.15499990712851
"771",-70.62,42,4.15499990712851
"772",-70.6,42,4.15499990712851
"773",-70.58,42,4.71499989461154
"774",-70.56,42,4.71499989461154
"775",-70.54,42,4.71499989461154
"776",-70.52,42,4.71499989461154
"777",-70.5,42,4.71499989461154
"778",-70.48,42,5.07499988656491
"779",-70.46,42,5.07499988656491
"780",-70.44,42,5.07499988656491
"781",-70.42,42,5.07499988656491
"782",-70.4,42,5.10499988589436
"783",-70.38,42,5.10499988589436
"784",-70.36,42,5.10499988589436
"785",-70.34,42,5.10499988589436
"786",-70.32,42,4.66999989561737
"787",-70.3,42,4.66999989561737
"788",-70.28,42,4.66999989561737
"789",-70.26,42,4.66999989561737
"790",-70.24,42,4.48499989975244
"791",-70.22,42,4.48499989975244
"792",-70.2,42,4.48499989975244
"793",-70.18,42,4.48499989975244
"794",-70.16,42,4.26999990455806
"795",-70.14,42,4.26999990455806
"796",-70.12,42,4.26999990455806
"797",-70.1,42,4.26999990455806
"798",-70.08,42,4.019999910146
"799",-70.06,42,4.019999910146
"800",-70.04,42,4.019999910146
"801",-70.02,42,4.019999910146
"802",-70,42,4.019999910146
"803",-69.98,42,5.83999986946583
"804",-69.96,42,5.83999986946583
"805",-69.94,42,5.83999986946583
"806",-69.92,42,5.83999986946583
"807",-69.9,42,6.52999985404313
"808",-69.88,42,6.52999985404313
"809",-69.86,42,6.52999985404313
"810",-69.84,42,6.52999985404313
"811",-69.82,42,7.29499983694404
"812",-69.8,42,7.29499983694404
